id,IMDb,title,genres,overview,image
2020,tt1139328,影子写手,"剧情,悬疑,惊悚","
　　他（伊万·麦格雷戈EwanGordonMcGregor饰）是一个影子写手，一如其代号“Ghost（鬼魂）”一般，他深深躲在幕后，为各行各业的名流捉刀撰写回忆录。一日，鬼魂接到一项新的任务，即帮助前英国首相亚当·朗（皮尔斯·布鲁斯南PierceBrosnan饰）的回忆录作润饰工作。此前，该书由亚当·朗在任期间的助手迈克·麦卡拉负责，然而麦卡拉却神秘自杀。看在丰厚报酬的份上，鬼魂接受了这项工作。在写书过程中，亚当受到战争罪的指控，政治风暴近在咫尺。而鬼魂也开始有意探知亚当不为人知的过去以及麦卡拉死亡的原因，却不知此举将他引入险途……
<br/>
　　本片改编自罗伯特·哈里斯（RobertHarris）的小说《枪手》，并荣获2010年柏林国际电影节银熊奖最佳导演奖。
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p574855756.jpg
2021,tt0077594,死亡游戏,"剧情,动作,惊悚,犯罪","
　　动作片明星比利（李小龙&amp;唐龙饰）最近频频遭遇骚扰，原来邪恶集团头领兰德博士有意掌控在澳门举办的国际搏击大赛，希望比利能够入伙，然而比利的拒绝令他们怒火中烧。比利与歌星女友安一同出行，被兰德一伙截路殴打，比利决定奋起反抗，由于担心女友的安危只得忍耐。不久，比利在片场遭暗算，面部受创，随即将计就计放出死亡消息麻痹兰德。在搏击比赛期间，比利潜入澳门，将兰德的选手击溃，使其计划破产。随后比利孤身一人前往兰德团伙核心大楼，在层层挑战中讨伐仇敌……
<br/>
　　本片在李小龙去世后用他生前拍摄的片段补拍而成，大部分镜头中比利这一角色由唐龙扮演。
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1213955155.jpg
2022,tt3528756,意外空间,"科幻,惊悚","
　　兄弟二人生活过的紧巴巴，弟弟生性懦弱，哥哥强势霸道，这天，哥哥抢劫别人得来了钱，兄弟二人正高兴之际，一名侦探找上门来，双方发生争执，追逐之中，三个人发现自己被困于无穷无尽的楼梯上，无论如何都走不到尽头……
<br/>
　　另一边，一家人被困于无边无境的马路上，相同的加油站，相同的便利店，四周一望无际的荒野，却如何都逃不出这可怕的地狱……
<br/>
　　两个没有界限的空间，他们要如何应对内心逐渐升起的绝望？
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2192863764.jpg
2023,tt4840096,老笠,"惊悚,犯罪","
　　这夜很离奇，自认废青的阿平来到谜之便利店第一晚上班，先遇上刻薄老板和神经质女同事，转头黑警来借厕所；刚出狱的愤怒老人即兴玩老笠，又有富豪和性感女伴乱入。众人各有故事，各怀鬼胎，一场大龙凤在便利店热闹上演。当炸弹狂徒来袭，最后殊途同归但又意想不到。笑他们太疯癫，只是这个城市病了我们看不穿，导演火火掌控节奏和精警对白非常准确，几位老戏骨交足功课，成就一部港片少见的黑色荒诞困兽斗好戏。
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2324635033.jpg
2024,tt0265739,胜者为王,"惊悚,犯罪","
　　在三联帮有杰出表现的山鸡（陈小春饰）即将迎娶日本帮派山田组的头目草刈一雄（千叶真一饰）的女儿菜菜子（安雅饰）。身为好友的陈浩南（郑伊健饰）及一众香港的黑帮头目也到日本出席了山鸡的婚礼。
<br/>
　　三联帮帮主的儿子雷复轰是个有能之士，对父亲的帮派事业毫无兴趣。山鸡成了他心中继承位置的最佳人选，却遭到了同是帮内头目的忠勇伯的反对，他决意要与山鸡争取帮主的地位。两人明争暗斗，忠勇伯这时被袭击了，他认定山鸡指使了人攻击他。俩人再次因为有关政府的方案而互相对立，帮派内讧。
<br/>
　　山鸡除了事业上的不如意，妻子菜菜子更被父亲手下强奸了。山鸡正处在水深火热之中，陈浩南前往台湾助山鸡一臂之力，雷复轰却为了帮内团结要把让忠勇伯当帮主。忠勇伯竟在这个时候被杀了，山鸡再次被嫌疑……
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2614053953.jpg
2025,tt0407887,无间道风云,"剧情,惊悚,犯罪","
　　波士顿南部的马萨诸塞州黑社会势力极为猖獗，其中最大的团伙要数弗兰克（杰克•尼科尔森JackNicholson饰）执掌的爱尔兰黑帮。警方为了剿灭他们，决定派警校毕业生比利（莱昂纳多•迪卡普里奥LeonardoDiCaprio饰）潜伏其中做卧底。警官的冷嘲热讽，让曾有过底层生活的比利甚为不爽，他曾希望做堂堂正正的警察，但是在强压之下也只得服从命令，在经过烧杀抢掠的洗礼后，他赢得了弗兰克的信任。与此同时，同是毕业生的科林（马特•达蒙MattDamon饰）因为缉私有功，获得了上级的嘉奖，并且正在跟心仪女友筹备婚事。而实际上，他是弗兰克安插到警队的一枚棋子，两人勾结牟取私利。警匪先后发现存在内鬼，一场猫鼠博弈由此展开……
<br/>
　　本片获得第79届奥斯卡金像奖最佳影片、马丁•斯科塞斯摘得最佳导演奖。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1471403480.jpg
2026,tt0120755,碟中谍2,"动作,惊悚,冒险","
　　超级病毒“金美拉”和抗生素在运送途中，被恐怖组织头目SeanAmbrose（DougrayScott饰）盗走，EthanHunt（TomCruise饰）率领他的IMF小组接受中情局的任务，找回病毒。
<br/>
　　这次，EthanHunt找到了女飞贼NyahNordoff-Hall（ThandieNewton饰）搭档，后者是SeanAmbrose的前女友。EthanHunt在获取Nyah信任的同时，二人也暗生情愫。
<br/>
　　但是，为了完成任务，EthanHunt不得不安排Nyah回到SeanAmbrose身边卧底。
<br/>
　　Nyah终于打探出病毒所在的药厂，接获情报的EthanHunt前往药厂准备销毁病毒；另一边，SeanAmbrose已经察觉出了Nyah回到自己身边的真正目的，组织人马在药厂等待EthanHunt自投罗网。
<br/>
　　激烈的搏斗中，Nyah为了帮助EthanHunt完成任务，将病毒注入了自己体内，只有在20个小时之内将抗生素注入Nyah体内，才能挽救她的性命，EthanHunt又将面临不可能的任务。
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2197697182.jpg
2027,tt3774114,斯诺登,"剧情,惊悚,传记","
　　斯诺登2004年应征入伍、后被派遣到伊拉克战场，因不幸在训练时双腿受伤，斯诺登退役回国后应聘加入中情局。之后，他又进入国安局工作，并意外发现政府在“9·11”事件后对公民电话和社交网络实施大规模监控计划，于是泄露了大量机密文件。事发后，斯诺登遭当局通缉，便逃到香港。此后，他几经辗转逃至俄罗斯寻求庇护。
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2399215062.jpg
2028,tt0093435,龙虎风云,"剧情,动作,惊悚,犯罪","
　　本片是周润发早期英雄片的代表作之一。一夜，一名警官在搜查红灯区时，却意外遭枪击身亡，警局高层意识到了这里潜藏着一班不寻常的匪徒。刘帮办联系上了警局一直部署在江湖的卧底，也是他的外甥――高秋(周润发饰)，要他尽快打入这帮匪徒的内部，获知他们的犯罪计划。
<br/>
　　高秋化身作枪械贩子，和匪首南哥与他的手下阿虎（李修贤饰）取得了联系。刘帮办恐自己的外甥出意外，派人暗中跟踪。不料歪打正着反而因为警方的派人跟踪令高秋顺利取得了匪帮的信任，南哥正式拉高秋一起加入他们的抢劫金铺的计划。在与阿虎的点滴接触中，高秋发现自己与他逐渐建立了兄弟情谊。一边是兄弟情谊，一边是社会公义，高秋将如何取舍?
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2166041332.jpg
2029,tt1330525,证人,"动作,惊悚","
　　沙展唐飞（谢霆锋饰）办案追求快狠准，行动极为猛烈。在追捕疑犯张日东时，卖命追车超车，最终引发一场连环车祸，张日东一伙除却张自己重伤昏迷，其他全部当场死亡，然而在车后厢，唐飞发现被自己飞弹射死的小女孩，不禁愕然。
<br/>
　　二个月后，张日东苏醒，法院正式排期起诉他。检控官高敏（张静初饰）正是当日被误杀的小女孩的母亲，与丈夫离婚的她如今把所有的爱都倾注在小女儿丁玲身上。活在愧疚感中的唐飞这两个月中也一直关注着丁玲，看见丁玲便又仿佛看见当日悲剧。
<br/>
　　身体残疾面目可怖的洪荆（张家辉饰）以帮人绑架并灭口来赚取金钱，这次他接到的任务是绑架丁玲以挟持高敏，让高敏盗取对张日东不利的证供。丁玲的被绑架撕碎了高敏的心，唐飞不求一切代价拼尽全力去追寻丁玲下落。
<br/>
　　这些被事情串在一起的人们，都是当日那场连环车祸的受害者。每个人的生命都是在那日被改变，每个人背后都有自己不为外人道的故事，这会导出一个怎样的结局？丁玲能安然无恙地归来吗？
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p665243753.jpg
2030,tt0901488,跟踪,"惊悚,犯罪","
　　黄文展“狗头”（任达华饰）和何家宝“猪女”（徐子珊饰）是香港CIB（CriminalIntelligenceBureau）的职员。CIB俗称香港警察中的狗仔队，里面人人行动低调样貌平凡，但却对罪犯有极其灵敏的嗅觉。
<br/>
　　狗头和猪女这次的任务是追踪珠宝劫案的疑犯陈重山（梁家辉饰）。陈重山是个犯案“天才”，对躲避警察追捕有丰富经验和巧妙手段。这次CIB行动，比平时都更为艰巨。尽管已经警方十面埋伏，狗头和猪女都使出浑身解数，陈重山还是屡屡逃脱。一路的跟踪就好像猫捉老鼠，没完没了。陈重山似乎有神奇的力量，闻到警察追到身边的气味。眼看有警员在追踪过程中殉职，狗头和猪女心急如焚。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1929460809.jpg
2031,tt0200465,银行大劫案,"剧情,惊悚,犯罪","
　　本片根据真实历史事件改编。
<br/>
　　1971年，黑人激进组织领导迈克尔X因贩毒被控告，但因他一年前取得了英国皇室成员玛格丽特公主的私密照片并以此要挟官方而被开释。英国军情五处工作人员提姆（RichardLintern饰）受命取回收藏在伦敦某银行的这批照片。
<br/>
　　提姆物色到贩毒女子玛婷（SaffronBurrows饰），要挟她抢劫银行来为自己取得照片。玛婷很快同以泰瑞（JasonStatham饰）为首的几个半职业罪犯或新人组成了计划挖地道劫掠保险库的团伙。
<br/>
　　泰瑞等人如愿将保险库洗劫，但赃物却让他们坐立不安：涉及皇室成员的私密照片、银行家行贿官员的账本、高官们不可告人的龌龊爱好……由于一位无线电爱好者无意间听到了他们作案时的对话内容，此案掀起轩然大波，泰瑞等人陷入了各种势力争夺的中心，他只能借助手上的证据苦苦周旋……
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1060994552.jpg
2032,tt2171993,大追捕,"剧情,动作,悬疑,惊悚,犯罪","
　　二十年前因奸杀少女依芸入狱，重犯王远阳（张家辉饰）在狱中历经凌辱，变成性格怪异、人见人惧的哑巴杀手。刚刚出狱的他，又卷入了一场惨绝人寰的命案之中：中英混血指挥家徐翰林被发现抛尸海边荒野，容貌尽毁遍体鳞伤，而徐翰林正是少女依芸的父亲。外号怒汉的警探林正忠（任达华饰）一心查出真相，出狱后一直跟踪徐翰林幼女徐雪（文咏珊饰）的王远阳，自然成为最大的嫌疑人，一场全港大追捕全面展开，然而，真相才刚刚开始被揭开……
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1441926800.jpg
2033,tt1270797,毒液：致命守护者,"动作,科幻,惊悚","
　　艾迪（汤姆·哈迪TomHardy饰）是一位深受观众喜爱的新闻记者，和女友安妮（米歇尔·威廉姆斯MichelleWilliams饰）相恋多年，彼此之间感情十分要好。安妮是一名律师，接手了生命基金会的案件，在女友的邮箱里，艾迪发现了基金会老板德雷克（里兹·阿迈德RizAhmed饰）不为人知的秘密。为此，艾迪不仅丢了工作，女友也离他而去。
<br/>
　　之后，生命基金会的朵拉博士（珍妮·斯蕾特JennySlate饰）找到了艾迪，希望艾迪能够帮助她阻止德雷克疯狂的罪行。在生命基金会的实验室里，艾迪发现了德雷克进行人体实验的证据，并且在误打误撞之中被外星生命体毒液附身。回到家后，艾迪和毒液之间形成了共生关系，他们要应对的是德雷克派出的一波又一波杀手。
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2537158013.jpg
2034,tt0944835,特工绍特,"动作,悬疑,惊悚","
　　结婚纪念日当天，CIA特工伊芙琳·绍特（安吉丽娜·朱莉AngelinaJolie饰）受命审讯一名投案自首的俄罗斯间谍。对方声称自80年代便潜入美国，并且透露有一名间谍大师曾训练数名儿童，将他们培养成间谍送入普通的美国家庭中，伺机刺杀美国总统。令在场所有特工震惊的是，这个俄国人竟指认绍特是这群孩子中的一员。
<br/>
　　不顾CIA探员们的阻拦，绍特执意返回家中。经过一番惊险追逐，她暂时逃过昔日同伴的追捕。不久，俄罗斯总统访问美国，绍特再次卷入各种阴谋之中，而她的真实身份也变得愈加扑朔迷离……
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1340533548.jpg
2035,tt0401855,黑夜传说2：进化,"动作,惊悚,奇幻","
　　狼人和吸血鬼之间的大战还在继续。当麦克尔（斯科特•斯比德曼ScottSpeedman饰）和西丽妮（凯特•贝金赛尔KateBeckinsale饰）还在企图以自己薄弱的能力阻止这场大战时，阴谋家们的杰作又诞生了――狼人和吸血鬼融合的具有超强能力的种族――“血族”。马克思（托尼•库兰TonyCurran饰）便是便是这个种族的第二代。他杀死了父亲，夺取了密钥和西丽妮的记忆，救出了一个是狼人、一个是吸血鬼的被囚禁千年的孪生兄弟，企图一统狼人、吸血鬼和人类三大种族。
<br/>
　　麦克尔和西丽妮这对恋人为了爱，他们必须挫败马克思的阴谋、打败囚禁千年的孪生兄弟……
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1660344450.jpg
2036,tt10366206,疾速追杀4,"动作,惊悚,犯罪","
　　承接上集于纽约大陆酒店中枪坠楼，大难不死的约翰·威克（基努·里维斯饰）越洋前往大阪大陆酒店，向经理兼老朋友岛津浩二（真田广之饰）求助。另一方面，高桌会的新领导人文森特·德·格拉蒙特侯爵（比尔·斯卡斯加德饰）决心斩草除根，他先对付纽约大陆酒店经理温斯顿（伊恩·麦克肖恩饰演），再逼使威克昔日战友该隐（甄子丹饰演）替他效力，誓要孤立威克。
<br/>
　　为了找出一条真正出路、打破宿命，威克決定向格拉蒙特侯爵提出生死决斗，贏了便能从此逃离追杀、重获真正自由；但他不知道，侯爵早于决斗地点·巴黎布下天罗地网，只待他堕入死亡陷阱…
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2884692335.jpg
2037,tt0068611,狂凶记,"惊悚,犯罪","
　　理查德是一名飞行员，退伍后，他在一家酒吧打工，认识了同事芭芭拉（安娜·玛西AnnaMassey饰）并与之相爱。性格粗暴的理查德同老板发生口角后被开除，身无分文的的只得投奔前妻布伦达（BarbaraLeigh-Hunt饰）。布伦达经营着一家婚姻介绍所，她友善的接待了理查德并偷偷的在他口袋里塞了一些钱。没想到几天后，布伦达在介绍所中被她与理查德共同的朋友鲍伯（巴里·福斯特BarryFoster饰）玷污并用领带勒死，原来鲍伯就是伦敦臭名昭著的领带勒杀狂魔。
<br/>
　　布伦达死了，理查德成了最大的嫌疑人。为了将更大的罪嫌推到理查德身上，鲍伯又趁机杀死芭芭拉，一时间理查德成为了全城通缉的对象，最终落网。负责此案的奥克斯福德（埃里克·麦克文AlecMcCowen饰）觉得事有蹊跷，经过夫人的提点，他发现真正的罪犯已经露出了马脚。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2359406828.jpg
2038,tt1032755,摇滚黑帮,"动作,惊悚,犯罪","
　　莱尼（汤姆•威尔金森TomWilkinson饰）是伦敦黑帮的头目，他手下有个得力干将艾奇（马克•斯特朗MarkStrong饰）。莱尼曾经做套逼小流氓头二（杰拉德•巴特勒GerardButler饰）还债。结果，头二凭借情人史黛拉（桑迪•牛顿ThandieNewton饰）提供的情报，成功打劫，抢得巨款，还清了债务，并且一发而不可收拾……
<br/>
　　莱尼买通议员想进军房地产市场。为了重金担保，他从俄罗斯黑帮头目尤里（卡瑞尔•罗登KarelRoden饰）手中借来了一副名画。然而，这幅名画却不翼而飞。于是，一群人卷入了这场寻找名画的闹剧中，其中不乏有莱尼失散多年的儿子，盗卖皮草的毛贼，打不死的保镖，同性恋的律师等等。最后，在名画事件水落石出之时，黑帮最大告密者的身份也被揭穿……
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p775111908.jpg
2039,tt0074937,怪宴,"喜剧,悬疑,惊悚,犯罪","
　　神秘宅邸的主人莱昂内尔·吐温（杜鲁门·卡波特TrumanCapote饰）邀请五位世界著名的侦探来到古堡出席一场神秘的晚宴。他们分别是纽约业余侦探迪克·查尔斯顿（大卫·尼文DavidNiven饰），比利时侦探米洛·比埃尔（詹姆斯·可可JamesCoco饰），上海检查员西德尼·王（彼得·塞勒斯PeterSellers饰），英国人杰西卡·马波尔（爱尔莎·兰切斯特ElsaLanchester饰）小姐和来自旧金山的萨姆·戴蒙德（彼得·法尔克PeterFalk饰）。没人知道这次凶险异常的邀约背后到底隐藏着什么样的杀机，但这五位侦探们还是各自带上一位亲属或朋友来到了这座神秘的宅邸。然而莱昂内尔并没有现身，等待他们的是一连串被精心设计过的谋杀事件。
<br/>
　　杜鲁门·卡波特凭借本片荣获1977年第34届金球奖电影类-最佳新男演员提名。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p809915309.jpg
2040,tt0125659,睁开你的双眼,"剧情,爱情,科幻,悬疑,惊悚","
　　25岁青年塞萨尔（EduardoNoriega饰）从早亡父母那里继承的遗产使他衣食无忧，频繁的更换女友让他在朋友圈里有不羁的名声，但是最近塞萨尔被一名女子诺丽亚纠缠，为摆脱诺丽亚，塞萨尔求助于好友的女友索菲亚（PenélopeCruz饰）。故事切换到监狱内，面容可怖的塞萨尔因涉嫌杀人被拘，医生安东尼奥正诱使他说出事情的经过，原来诺丽亚在索菲亚家门外载到塞萨尔，路上发生了车祸导致后者毁容……塞萨尔从梦中醒来与索菲亚在公园约会，但他很快又发现公园约会才是美梦一场，医生们对塞萨尔的面容无能为力，不久他在朦胧中签订了一份协议，院方的新设备奇迹般恢复了塞萨尔的容貌，但他却发现索菲亚居然是自己虚构的人物，塞萨尔无法区分梦境与现实，决定和安东尼奥一起找到事情的真相……
<br/>
　　本片获1998年东京电影节东京知事奖等多项专业褒奖。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p828428718.jpg
2041,tt0190865,垂直极限,"动作,惊悚,冒险","
　　在一次登山运动中，彼得的父亲为了让他成功获救，毅然选择割断绳索，坠崖身亡。由于内心的痛苦阴影，彼得（克里斯·奥唐纳饰）放弃了登山事业，并由此与同是登山运动员的妹妹不欢而散。
<br/>
　　妹妹在有一次挑战喜马拉雅山脉西麓高耸入云的K2峰时遇险，全队困在高峰上的岩洞里。由于食物与药物的紧缺，他们的生命岌岌可危。为了营救妹妹，彼得不惜生命危险，再次登上喜马拉雅山，展开与时间的竞赛和对自然极限的挑战。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p601924899.jpg
2042,tt0349903,十二罗汉,"惊悚,犯罪","
　　在赌城盗窃案三年之后，重归于好的丹尼（乔治-克鲁尼饰GeorgeClooney饰）与泰丝（朱莉娅·罗伯茨JuliaRoberts饰）二人的闲适生活戛然而止，因为赌场大亨班奈狄（安迪•加西亚AndyGarcia饰）突然将丹尼和十名同伙全部找到，并限定他们在两周内筹钱，连本带利偿还他当年被盗的一亿六千万。罗斯（布拉德•皮特BradPitt饰）、莱纳斯（马特·达蒙MattDamon饰）等人齐聚，他们因无力偿还只得选择前往欧洲作案。然而丹尼等人的欧洲之行困难重重，法国神偷“夜狐”（文森特·卡索VincentCassel饰）在暗中作梗，罗斯的前任警探女友伊莎贝（凯瑟琳·泽塔-琼斯CatherineZeta-Jones饰）则率警方严密盯防他们。这次，丹尼的团伙还能顺利脱身么？
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p677457211.jpg
2043,tt2798920,湮灭,"剧情,科幻,惊悚","
　　莉娜（娜塔莉·波特曼NataliePortman饰）是一名生物学家，一年前，她的丈夫凯恩（奥斯卡·伊萨克OscarIsaac饰）在参加一项秘密任务后神秘失踪，这一年间，莉娜一直生活在悲伤之中。某天，失忆的凯恩忽然出现在了莉娜的面前，之后晕倒被送入了医院。在那里，莉娜遇见了文崔斯博士（詹妮弗·杰森·李JenniferJasonLeigh饰）。
<br/>
　　博士告诉莉娜，凯恩被派往了一块被“闪光”笼罩的未知区域，三年间，无数的队伍被派往区域内进行勘探，只有凯恩一人活着回来了。不仅如此，“闪光”正在不断的扩大。为了查明事情的真相，莉娜自愿加入了下一批被派遣的队伍之中，和她一同前往的，除了文崔斯博士外，还有安雅（吉娜·罗德里格兹GinaRodriguez饰）和乔茜（泰莎·汤普森TessaThompson饰）。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2516914607.jpg
2044,tt2468774,我是杀人犯,"动作,惊悚,犯罪","
　　这么多年来，一直有一件事情让崔向久（郑在泳饰）久久无法释怀。那是17年前，社会上发生了一件影响极其恶劣的女子连环凶杀案，而崔向久则是负责此案的警探。狡猾的凶手巧妙的躲过了正义的天罗地网，当15年诉讼有效期到来的那一天，当凶手彻底的逃脱了法律制裁的那一天，受害者的家属以死发出了对无能警察以及残暴凶手的控诉。
<br/>
　　正当大家以为惨剧带来的阴影即将消散之时，一本名为《我是杀人犯》的书的出版让所有的人都极为震惊，而书的作者不是别人，正是当年凶杀案的始作俑者李斗锡（朴施厚饰）。可是，作为当年追捕凶手的警探，崔向久并不相信李斗锡就是当年的罪犯，一场激烈的猫鼠之争在两人之间展开。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1751906410.jpg
2045,tt0108052,辛德勒的名单,"剧情,历史,战争","
　　1939年，波兰在纳粹德国的统治下，党卫军对犹太人进行了隔离统治。德国商人奥斯卡·辛德勒（连姆·尼森LiamNeeson饰）来到德军统治下的克拉科夫，开设了一间搪瓷厂，生产军需用品。凭着出众的社交能力和大量的金钱，辛德勒和德军建立了良好的关系，他的工厂雇用犹太人工作，大发战争财。
<br/>
　　1943年，克拉科夫的犹太人遭到了惨绝人寰的大屠杀，辛德勒目睹这一切，受到了极大的震撼，他贿赂军官，让自己的工厂成为集中营的附属劳役营，在那些疯狂屠杀的日子里，他的工厂也成为了犹太人的避难所。
<br/>
　　1944年，德国战败前夕，屠杀犹太人的行动越发疯狂，辛德勒向德军军官开出了1200人的名单，倾家荡产买下了这些犹太人的生命。在那些暗无天日的岁月里，拯救一个人，就是拯救全世界。
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p492406163.jpg
2046,tt1028532,忠犬八公的故事,剧情,"
　　八公（Forest饰）是一条谜一样的犬，因为没有人知道它从哪里来。教授帕克（理查·基尔RichardGere饰）在小镇的火车站拣到一只走失的小狗，冥冥中似乎注定小狗和帕克教授有着某种缘分，帕克一抱起这只小狗就再也放不下来，最终，帕克对小狗八公的疼爱感化了起初极力反对养狗的妻子卡特（琼·艾伦JoanAllen饰）。八公在帕克的呵护下慢慢长大，帕克上班时八公会一直把他送到车站，下班时八公也会早早便爬在车站等候，八公的忠诚让小镇的人家对它更加疼爱。有一天，八公在帕克要上班时表现异常，居然玩起了以往从来不会的捡球游戏，八公的表现让帕克非常满意，可是就是在那天，帕克因病去世。帕克的妻子、女儿安迪（萨拉·罗默尔SarahRoemer饰）及女婿迈克尔（罗比·萨布莱特RobbieSublett饰）怀着无比沉痛的心情埋葬了帕克，可是不明就里的八公却依然每天傍晚五点准时守候在小站的门前，等待着主人归来……
<br/>
　　本片根据上个世纪30年代发生在日本的真实故事改编，1987年在日本拍成电影后创造了40亿日元的票房。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2587099240.jpg
2047,tt2070649,熔炉,剧情,"
　　来自首尔的哑语美术老师仁浩（孔宥饰）来到雾津，应聘慈爱聋哑人学校。天降大雾，他意外撞车，维修时邂逅了人权组织成员柔珍（郑有美饰）。仁浩妻子早亡，8岁女儿天生哮喘由祖母照看，所以他不辞辛苦谋职养家。然而，双胞胎的校长与教导主任竟逼仁浩索贿5千万韩元。同时，仁浩逐渐发现学校笼罩着一种紧张压抑的气氛，令人窒息。有三个孩子引人关注：聪颖的金妍斗（金贤秀饰）、贪吃的陈宥利（郑仁絮饰）和弟弟自杀身亡的全民秀（白承焕饰），民秀总是满脸淤青。下课后，仁浩还听到女厕所中有呼喊与哭泣，在门卫的阻拦下他未深究。之后。他意外目睹了校长行贿警察，教导员毒打民秀，宿导溺罚妍斗的行径。一个惊天的隐秘被慢慢揭开，真相令韩国震惊……
<br/>
　　本片取材于2005年光州一所聋哑障碍人学校的真实事件，改编自韩国作家孔枝泳的同名小说。
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1363250216.jpg
2048,tt0050083,十二怒汉,剧情,"
　　一个在贫民窟长大的18岁少年因为涉嫌杀害自己的父亲被告上法庭，证人言之凿凿，各方面的证据都对他极为不利。十二个不同职业的人组成了这个案件的陪审团，他们要在休息室达成一致的意见，裁定少年是否有罪，如果罪名成立，少年将会被判处死刑。
<br/>
　　十二个陪审团成员各有不同，除了8号陪审员（HenryFonda饰）之外，其他人对这个犯罪事实如此清晰的案子不屑一顾，还没有开始讨论就认定了少年有罪。8号陪审员提出了自己的“合理疑点”，耐心地说服其他的陪审员，在这个过程中，他们每个人不同的人生观也在冲突和较量……
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2173577632.jpg
2049,tt0109235,背靠背，脸对脸,剧情,"
　　王双立（牛振华饰）是某地文化馆的代馆长，这个馆长一代就是好几年，想升也升不上去，却也没有其他变动。不料一天，来了新的文化馆长老马（雷恪生饰），这让王双立离正馆长的距离更远了。新馆长老马原是个副乡长，王双立认为他是个土包子，心里很是不以为然，利用自己对文化馆人际关系熟悉的优势，想方设法给老马出难题。经过几轮较量，老马终于被挤走，王双立又成了代馆长，再次受领导重用，岂料，螳螂捕蝉黄雀在后，秘书小阎（李强饰）成了新一任馆长。王双立不甘心，再次和小阎斗法，想将对方挤走，这次王双立还能如愿与偿吗？
<br/>
　　电影《背靠背，脸对脸》获得第二届大学生电影节最佳故事片和最佳男主角奖、东京国际电影节最佳男主角奖、第15届金鸡奖最佳导演和最佳合作片奖、第14届香港电影金像奖十大华语片。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2505048077.jpg
2050,tt0120731,海上钢琴师,"剧情,音乐","
　　本片讲述了一个钢琴天才传奇的一生。
<br/>
　　1900年，Virginian号豪华邮轮上，一个孤儿被遗弃在头等舱，由船上的水手抚养长大，取名1900（蒂姆•罗斯饰）。1900慢慢长大，显示出了无师自通的非凡钢琴天赋，在船上的乐队表演钢琴，每个听过他演奏的人，都被深深打动。爵士乐鼻祖杰尼听说了1900的高超技艺，专门上船和他比赛，最后自叹弗如，黯然离去。
<br/>
　　可惜，这一切的事情都发生在海上，1900从来不愿踏上陆地，直到有一天，他爱上了一个女孩，情愫在琴键上流淌。他会不会为了爱情，踏上陆地开始新的生活，用他的琴声惊艳世界？他将怎样谱写自己非凡的人生。
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2574551676.jpg
2051,tt0093389,末代皇帝,"剧情,传记,历史","
　　溥仪（尊龙饰）的一生在电影中娓娓道来。他从三岁起登基，年幼的眼光中只有大臣身上的一只蝈蝈，江山在他心中只是一个不明所以的名词。长大了，他以为可以变革，却被太监一把火烧了朝廷账本。他以为自己是大清江山的主人，却做了日本人的傀儡。
<br/>
　　解放后，他坐上了从苏联回来的火车，身边是押送监视他的解放军。他猜测自己难逃一死，便躲在狭小的卫生间里，割脉自杀。然而他没有死在火车上，命运的嘲笑还在等着他。文革的风风雨雨，在他身上留下了斑斑伤痕。
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p452089833.jpg
